ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0458	241.16466695	0.00000000	238.80039537	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.85536783	-0.51802111	0.00000000	2.36427158
W_TST_0457	241.16466695	0.00000000	241.03489831	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.87491484	-0.48427681	0.00000000	0.12976864
W_TST_0456	241.16466695	0.00000000	240.50088583	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.87036331	-0.49241010	0.00000000	0.66378112
W_TST_0455	241.16466695	0.00000000	241.39565328	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.87794666	-0.47875846	0.00000000	0.23098633
W_TST_0454	241.16466695	0.00000000	240.20078866	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.86777229	-0.49696202	0.00000000	0.96387829
W_TST_0453	241.16466695	0.00000000	242.41173251	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.88629843	-0.46311456	0.00000000	1.24706555
W_TST_0452	241.16466695	0.00000000	231.55820289	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.78324012	-0.62171932	0.00000000	9.60646406
W_TST_0451	241.16466695	0.00000000	233.18718955	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.80059742	-0.59920261	0.00000000	7.97747740
W_TST_0450	241.16466695	0.00000000	235.21178768	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.82126661	-0.57054462	0.00000000	5.95287927
W_TST_0449	241.16466695	0.00000000	228.30613406	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.74670940	-0.66515042	0.00000000	12.85853289
W_TST_0448	241.16466695	0.00000000	237.11233786	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.83973681	-0.54299364	0.00000000	4.05232909
W_TST_0447	241.16466695	0.00000000	236.92771726	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.83798280	-0.54569664	0.00000000	4.23694969
W_TST_0446	241.16466695	0.00000000	245.06818425	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.90681008	-0.42153942	0.00000000	3.90351729
W_TST_0445	241.16466695	0.00000000	245.43740069	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.90950765	-0.41568719	0.00000000	4.27273374
W_TST_0444	241.16466695	0.00000000	245.17314131	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.90758075	-0.41987758	0.00000000	4.00847435
W_TST_0443	241.16466695	0.00000000	238.17464514	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.84965942	-0.52733184	0.00000000	2.99002181
W_TST_0442	241.16466695	0.00000000	236.86816356	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.83741515	-0.54656736	0.00000000	4.29650340
W_TST_0441	241.16466695	0.00000000	235.69524784	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.82605155	-0.56359456	0.00000000	5.46941911
W_TST_0440	241.16466695	0.00000000	252.88976325	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.95574046	-0.29421109	0.00000000	11.72509630
W_TST_0439	241.16466695	0.00000000	251.43972782	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.94798934	-0.31830207	0.00000000	10.27506087
W_TST_0438	241.16466695	0.00000000	240.62094372	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.87139320	-0.49058526	0.00000000	0.54372324
W_TST_0437	241.16466695	0.00000000	245.78305376	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.91199883	-0.41019279	0.00000000	4.61838681
W_TST_0436	241.16466695	0.00000000	245.00364925	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.90633470	-0.42256054	0.00000000	3.83898229
W_TST_0435	241.16466695	0.00000000	251.02384443	0.00000000	-0.87600943	-0.48229398	0.00000000	-0.94565398	-0.32517464	0.00000000	9.85917748
