D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
204.97522522	0.00000000	229.96430756	0.00000000	-0.42222633	-0.90649044	0.00000000	-0.76564387	-0.64326469	0.00000000	24.98908234
204.97522522	0.00000000	223.53176703	0.00000000	-0.42222633	-0.90649044	0.00000000	-0.68875665	-0.72499261	0.00000000	18.55654181
204.97522522	0.00000000	356.05233105	0.00000000	-0.42222633	-0.90649044	0.00000000	-0.06884532	0.99762735	0.00000000	151.07710584
204.97522522	0.00000000	183.83261348	0.00000000	-0.42222633	-0.90649044	0.00000000	-0.06684185	-0.99776358	0.00000000	21.14261174
204.97522522	0.00000000	199.65309927	0.00000000	-0.42222633	-0.90649044	0.00000000	-0.33632448	-0.94174617	0.00000000	5.32212594
204.97522522	0.00000000	212.33688301	0.00000000	-0.42222633	-0.90649044	0.00000000	-0.53489636	-0.84491768	0.00000000	7.36165779
204.97522522	0.00000000	223.20030999	0.00000000	-0.42222633	-0.90649044	0.00000000	-0.68455105	-0.72896492	0.00000000	18.22508477
204.97522522	0.00000000	220.34474640	0.00000000	-0.42222633	-0.90649044	0.00000000	-0.64738520	-0.76216297	0.00000000	15.36952118
204.97522522	0.00000000	232.09336585	0.00000000	-0.42222633	-0.90649044	0.00000000	-0.78901295	-0.61437656	0.00000000	27.11814063
204.97522522	0.00000000	242.52879109	0.00000000	-0.42222633	-0.90649044	0.00000000	-0.88724275	-0.46130283	0.00000000	37.55356587
204.97522522	0.00000000	181.84003682	0.00000000	-0.42222633	-0.90649044	0.00000000	-0.03210918	-0.99948437	0.00000000	23.13518839
204.97522522	0.00000000	165.75166783	0.00000000	-0.42222633	-0.90649044	0.00000000	0.24612508	-0.96923807	0.00000000	39.22355739
204.97522522	0.00000000	2.53344680	0.00000000	-0.42222633	-0.90649044	0.00000000	0.04420258	0.99902259	0.00000000	157.55822159
204.97522522	0.00000000	215.35292801	0.00000000	-0.42222633	-0.90649044	0.00000000	-0.57861130	-0.81560344	0.00000000	10.37770280
204.97522522	0.00000000	91.28507269	0.00000000	-0.42222633	-0.90649044	0.00000000	0.99974849	-0.02242687	0.00000000	113.69015253
204.97522522	0.00000000	165.78173484	0.00000000	-0.42222633	-0.90649044	0.00000000	0.24561642	-0.96936710	0.00000000	39.19349038
204.97522522	0.00000000	266.20649712	0.00000000	-0.42222633	-0.90649044	0.00000000	-0.99780898	-0.06616075	0.00000000	61.23127191
204.97522522	0.00000000	268.97637599	0.00000000	-0.42222633	-0.90649044	0.00000000	-0.99984041	-0.01786466	0.00000000	64.00115078
204.97522522	0.00000000	63.43851257	0.00000000	-0.42222633	-0.90649044	0.00000000	0.89445501	0.44715796	0.00000000	141.53671265
204.97522522	0.00000000	234.15972013	0.00000000	-0.42222633	-0.90649044	0.00000000	-0.81065238	-0.58552772	0.00000000	29.18449492
204.97522522	0.00000000	91.08241072	0.00000000	-0.42222633	-0.90649044	0.00000000	0.99982156	-0.01889051	0.00000000	113.89281450
204.97522522	0.00000000	197.95530512	0.00000000	-0.42222633	-0.90649044	0.00000000	-0.30827501	-0.95129728	0.00000000	7.01992010
204.97522522	0.00000000	88.77449637	0.00000000	-0.42222633	-0.90649044	0.00000000	0.99977126	0.02138744	0.00000000	116.20072885
204.97522522	0.00000000	184.50774706	0.00000000	-0.42222633	-0.90649044	0.00000000	-0.07859389	-0.99690672	0.00000000	20.46747815
204.97522522	0.00000000	188.00165230	0.00000000	-0.42222633	-0.90649044	0.00000000	-0.13920166	-0.99026405	0.00000000	16.97357292
204.97522522	0.00000000	219.95971303	0.00000000	-0.42222633	-0.90649044	0.00000000	-0.64224881	-0.76649622	0.00000000	14.98448781
