ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0539	228.63958116	42.72198340	228.63958116	19.33209115	-0.55140785	-0.48545483	-0.67844159	-0.70824749	-0.62353512	-0.33104296	23.38989225
W_TST_0538	228.63958116	42.72198340	228.63958116	28.92685078	-0.55140785	-0.48545483	-0.67844159	-0.65692537	-0.57835156	-0.48369260	13.79513262
W_TST_0537	228.63958116	42.72198340	228.63958116	34.37792057	-0.55140785	-0.48545483	-0.67844159	-0.61946694	-0.54537347	-0.56464900	8.34406283
W_TST_0536	228.63958116	42.72198340	228.63958116	50.87838647	-0.55140785	-0.48545483	-0.67844159	-0.47358461	-0.41693990	-0.77580844	8.15640307
W_TST_0535	228.63958116	42.72198340	228.63958116	72.37721846	-0.55140785	-0.48545483	-0.67844159	-0.22723353	-0.20005449	-0.95307037	29.65523505
W_TST_0534	228.63958116	42.72198340	228.63958116	72.44695893	-0.55140785	-0.48545483	-0.67844159	-0.22636265	-0.19928777	-0.95343817	29.72497553
W_TST_0533	228.63958116	42.72198340	228.63958116	60.70518430	-0.55140785	-0.48545483	-0.67844159	-0.36725545	-0.32332861	-0.87211355	17.98320090
W_TST_0532	228.63958116	42.72198340	228.63958116	72.08023207	-0.55140785	-0.48545483	-0.67844159	-0.23093837	-0.20331620	-0.95148830	29.35824867
W_TST_0531	228.63958116	42.72198340	228.63958116	46.86062693	-0.55140785	-0.48545483	-0.67844159	-0.51321974	-0.45183433	-0.72969257	4.13864353
W_TST_0530	228.63958116	42.72198340	228.63958116	39.88227529	-0.55140785	-0.48545483	-0.67844159	-0.57595833	-0.50706886	-0.64121227	2.83970811
W_TST_0529	228.63958116	42.72198340	228.63958116	13.75475259	-0.55140785	-0.48545483	-0.67844159	-0.72904322	-0.64184351	-0.23776646	28.96723081
W_TST_0528	228.63958116	42.72198340	228.63958116	25.60067908	-0.55140785	-0.48545483	-0.67844159	-0.67688256	-0.59592170	-0.43209644	17.12130432
W_TST_0527	228.63958116	42.72198340	228.63958116	38.87398111	-0.55140785	-0.48545483	-0.67844159	-0.58433818	-0.51444641	-0.62760958	3.84800229
W_TST_0526	228.63958116	42.72198340	228.63958116	48.48190899	-0.55140785	-0.48545483	-0.67844159	-0.49751870	-0.43801127	-0.74874646	5.75992559
W_TST_0525	228.63958116	42.72198340	228.63958116	55.49894544	-0.55140785	-0.48545483	-0.67844159	-0.42513763	-0.37428759	-0.82411576	12.77696204
W_TST_0524	228.63958116	42.72198340	228.63958116	64.49792198	-0.55140785	-0.48545483	-0.67844159	-0.32315231	-0.28450057	-0.90256967	21.77593858
W_TST_0523	228.63958116	42.72198340	228.63958116	44.42625054	-0.55140785	-0.48545483	-0.67844159	-0.53601949	-0.47190704	-0.69999061	1.70426714
W_TST_0522	228.63958116	42.72198340	228.63958116	18.65725728	-0.55140785	-0.48545483	-0.67844159	-0.71112480	-0.62606828	-0.31990628	24.06472612
W_TST_0521	228.63958116	42.72198340	228.63958116	67.36344443	-0.55140785	-0.48545483	-0.67844159	-0.28888171	-0.25432903	-0.92296484	24.64146103
W_TST_0520	228.63958116	42.72198340	228.63958116	64.31220910	-0.55140785	-0.48545483	-0.67844159	-0.32534640	-0.28643223	-0.90116941	21.59022570
W_TST_0519	228.63958116	42.72198340	228.63958116	58.01082950	-0.55140785	-0.48545483	-0.67844159	-0.39761999	-0.35006129	-0.84814824	15.28884610
