NAME_ID s	iID i	N.X d	N.Y d	N.Z d	D.X d	D.Y d	D.Z d	S.X d	S.Y d	S.Z d	NC.X d	NC.Y d	NC.Z d	DC.X d	DC.Y d	DC.Z d	SC.X d	SC.Y d	SC.Z d	LPITCH  d	LPITCHSENSE s	PITCHANGLE  d	MISFIT d	LINEATION s	OFFSET s	DEPTH d	GC s	COLOR s	LOC s	LOCX d	LOCY d	FORMATION s	DATATYPE s	DIPDIR d	DIP d	LDIR d	LDIP d	corr.DIPDIR d	corr.DIP d	corrL.DIPDIR d	corrL.DIP d	PALEON d	COMMENT s	DATAGROUP s	PSCOLOR s	DASHED s	ptnP.X d	ptnP.Y d	ptnP.Z d	ptnT.X d	ptnT.Y d	ptnT.Z d	ptnN.X d	ptnN.Y d	ptnN.Z d	avD.X d	avD.Y d	avD.Z d	avS0D.X d	avS0D.Y d	avS0D.Z d	avS0N.X d	avS0N.Y d	avS0N.Z d	avS0d.DIPDIR d	avS0d.DIP d	avd.DIPDIR d	avd.DIP d	avS0offset s	TRAJECTORY.X d	TRAJECTORY.Y d	TRAJECTORY.Z d	fold_great_circle_N.X d	fold_great_circle_N.Y d	fold_great_circle_N.Z d	SHEAR_S.X d	SHEAR_S.Y d	SHEAR_S.Z d	NORMAL_S.X d	NORMAL_S.Y d	NORMAL_S.Z d	lambda d	ANG d	RUP d
GRP_034	33	0.08959838	-0.05383614	0.99452190	0.85247165	-0.51221664	-0.10452846	0.51503807	0.85716730	0.00000000	0.09613788	-0.03680003	0.99468752	0.92895611	-0.35558938	-0.10294044	0.35748853	0.93391753	-0.00000000	80.00000000	E	80.00000001	NAN	PITCH	NORMAL	NAN	ACA		ANG002	0.00000000	0.00000000	GULNERI	STRIAE	151.00000000	6.00000000	NAN	NAN	120.99999999	6.00000000	110.94603799	5.90851949	30.00000000		STRIAE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN		NAN	NAN	NAN	NAN	NAN	NAN	0.29869155	-0.42057760	-0.04967669	-0.08123150	0.04880881	-0.90165138	0.86602540	33.50255449	31.18672283
GRP_035	34	0.72691910	-0.45422947	0.51503807	0.43677706	-0.27292860	-0.85716730	0.52991926	0.84804810	0.00000000	0.53239318	-0.65508648	0.53611493	0.33812192	-0.41604421	-0.84414500	0.77603548	0.63068925	-0.00000000	80.00000000	S	100.00000000	NAN	PITCH	NORMAL	NAN	ABA		ANG002	0.00000000	0.00000000	GULNERI	STRIAE	152.00000000	59.00000000	NAN	NAN	121.99999999	59.00000000	140.89900763	57.58044546	30.00000000		STRIAE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN		NAN	NAN	NAN	NAN	NAN	NAN	0.09985616	-0.48878600	-0.57201277	0.44764000	-0.27971652	0.31716273	0.86602540	18.45144833	9.12634347
GRP_036	35	0.10220823	-0.06637480	0.99254615	0.83241924	-0.54057938	-0.12186934	0.54463903	0.83867057	0.00000000	0.04336235	-0.09381444	0.99464494	0.41731684	-0.90286500	-0.10335106	0.90772593	0.41956363	-0.00000000	58.00000000	W	122.00000001	NAN	PITCH	NORMAL	NAN	ACA		ANG002	0.00000000	0.00000000	GULNERI	STRIAE	153.00000000	7.00000000	NAN	NAN	122.99999999	7.00000000	155.19295947	5.93217265	30.00000000		STRIAE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN		NAN	NAN	NAN	NAN	NAN	NAN	0.31802873	-0.44370343	-0.06242116	-0.09073840	0.05892620	-0.88116238	0.86602540	10.77648515	13.50939964
GRP_037	36	0.76867025	-0.51847463	0.37460659	0.31056294	-0.20947735	-0.92718385	0.55919290	0.82903757	0.00000000	0.40365900	-0.81213800	0.42129714	0.18751365	-0.37726637	-0.90692266	0.89548760	0.44508646	-0.00000000	78.00000000	W	102.00000000	NAN	PITCH	NORMAL	NAN	ABA		ANG002	0.00000000	0.00000000	GULNERI	STRIAE	154.00000000	68.00000000	NAN	NAN	123.99999999	68.00000000	153.57112957	65.08349126	30.00000000		STRIAE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN		NAN	NAN	NAN	NAN	NAN	NAN	-0.05458747	-0.36553961	-0.39391524	0.62317755	-0.42033856	0.30370164	0.86602540	26.13714904	23.30891902
GRP_038	37	0.44550326	-0.77163428	0.45399050	0.22699525	-0.39316731	-0.89100652	0.86602540	0.50000000	0.00000000	0.07461353	-0.86833613	0.49033171	0.04197805	-0.48853150	-0.87153589	0.99632859	0.08561154	-0.00000000	78.00000000	W	102.00000000	NAN	PITCH	NORMAL	NAN	ABA		ANG002	0.00000000	0.00000000	GULNERI	STRIAE	180.00000000	63.00000000	NAN	NAN	149.99999999	63.00000000	175.08880824	60.63761377	30.00000000		STRIAE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN		NAN	NAN	NAN	NAN	NAN	NAN	0.21153588	-0.18454841	-0.52125276	0.36893620	-0.63901624	0.37596477	0.86602540	20.83405023	16.41033372
GRP_039	38	0.06747246	-0.12172354	0.99026807	0.48009149	-0.86610797	-0.13917310	0.87461971	0.48480962	0.00000000	-0.00467919	-0.11920283	0.99285890	-0.03894373	-0.99209484	-0.11929463	0.99923045	-0.03922383	-0.00000000	59.00000000	W	121.00000001	NAN	PITCH	NORMAL	NAN	ACA		ANG002	0.00000000	0.00000000	GULNERI	STRIAE	181.00000000	8.00000000	NAN	NAN	150.99999999	8.00000000	182.24793647	6.85139551	30.00000000		STRIAE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN		NAN	NAN	NAN	NAN	NAN	NAN	0.29727084	-0.50755627	-0.08264342	-0.05776340	0.10420794	-0.84777192	0.86602540	32.34389452	26.97669800
GRP_040	39	0.45921248	-0.86365307	0.20791169	0.09760863	-0.18357513	-0.97814760	0.88294759	0.46947156	0.00000000	-0.54541287	-0.69886479	0.46272325	-0.28468632	-0.36478282	-0.88650279	0.78833908	-0.61524101	-0.00000000	65.00000000	W	115.00000000	NAN	PITCH	NORMAL	NAN	ABB		ANG002	0.00000000	0.00000000	GULNERI	STRIAE	182.00000000	78.00000000	NAN	NAN	151.99999999	78.00000000	217.96943424	62.43702594	30.00000000		STRIAE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN		NAN	NAN	NAN	NAN	NAN	NAN	0.12810637	0.04877588	-0.08033511	0.45886471	-0.86299901	0.20775424	0.86602540	83.87427665	86.12656013
GRP_041	40	0.07101976	-0.13938413	0.98768834	0.44840112	-0.88003676	-0.15643447	0.89100652	0.45399050	0.00000000	0.04472813	-0.14742192	0.98806183	0.28686724	-0.94550164	-0.15405787	0.95692559	0.29033329	-0.00000000	80.00000000	W	100.00000001	NAN	PITCH	NORMAL	NAN	ACA		ANG002	0.00000000	0.00000000	GULNERI	STRIAE	183.00000000	9.00000000	NAN	NAN	152.99999999	9.00000000	163.12208916	8.86216014	30.00000000		STRIAE	1.00 0.00 0.67	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN		NAN	NAN	NAN	NAN	NAN	NAN	0.30763124	-0.53172443	-0.09715802	-0.05931116	0.11640471	-0.82485415	0.86602540	13.01419375	10.07450586
GRP_042	41	0.38340804	-0.78610299	0.48480962	0.21252655	-0.43574400	-0.87461971	0.89879405	0.43837115	0.00000000	0.49050597	-0.72155475	0.48863344	0.27470555	-0.40410332	-0.87248918	0.82700711	0.56219147	-0.00000000	86.00000000	E	86.00000000	NAN	PITCH	NORMAL	NAN	ABA		ANG002	0.00000000	0.00000000	GULNERI	STRIAE	184.00000000	61.00000000	NAN	NAN	153.99999999	61.00000000	145.79251180	60.74919917	30.00000000		STRIAE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN		NAN	NAN	NAN	NAN	NAN	NAN	0.27451396	-0.20834354	-0.55491955	0.29534887	-0.60555492	0.37346106	0.86602540	9.76244007	7.12086226
GRP_043	42	0.71062390	-0.42698592	0.55919290	0.47932187	-0.28800564	-0.82903757	0.51503807	0.85716730	0.00000000	0.73540682	-0.38163201	0.55994091	0.49700445	-0.25791548	-0.82853255	0.46061197	0.88760161	-0.00000000	88.00000000	E	88.00000000	NAN	PITCH	NORMAL	NAN	ABA		ANG002	0.00000000	0.00000000	GULNERI	STRIAE	151.00000000	56.00000000	NAN	NAN	120.99999999	56.00000000	117.42660371	55.94828871	30.00000000		STRIAE	0.00 0.00 1.00	   	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN	NAN		NAN	NAN	NAN	NAN	NAN	NAN	0.15874161	-0.53015171	-0.60654005	0.37781587	-0.22701468	0.29730488	0.86602540	28.99328418	20.81318433
