ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0530	228.51292941	28.71679913	228.51292941	29.28000000	-0.65696927	-0.58097307	-0.48048066	-0.65339958	-0.57781631	-0.48907801	0.56320087	0.31719521
W_TST_0531	228.51292941	28.71679913	228.51292941	37.64000000	-0.65696927	-0.58097307	-0.48048066	-0.59318908	-0.52457078	-0.61069814	8.92320087	79.62351368
W_TST_0532	228.51292941	28.71679913	228.51292941	61.53000000	-0.65696927	-0.58097307	-0.48048066	-0.35709737	-0.31578944	-0.87906683	32.81320087	1076.70615101
W_TST_0533	228.51292941	28.71679913	228.51292941	50.01000000	-0.65696927	-0.58097307	-0.48048066	-0.48141540	-0.42572673	-0.76615662	21.29320087	453.40040308
W_TST_0534	228.51292941	28.71679913	228.51292941	62.74000000	-0.65696927	-0.58097307	-0.48048066	-0.34311197	-0.30342183	-0.88893721	34.02320087	1157.57819710
W_TST_0535	228.51292941	28.71679913	228.51292941	62.67000000	-0.65696927	-0.58097307	-0.48048066	-0.34392528	-0.30414105	-0.88837696	33.95320087	1152.81984898
W_TST_0536	228.51292941	28.71679913	228.51292941	40.24000000	-0.65696927	-0.58097307	-0.48048066	-0.57182590	-0.50567883	-0.64599076	11.52320087	132.78415818
W_TST_0537	228.51292941	28.71679913	228.51292941	39.90000000	-0.65696927	-0.58097307	-0.48048066	-0.57468743	-0.50820934	-0.64144963	11.18320087	125.06398159
W_TST_0538	228.51292941	28.71679913	228.51292941	37.20000000	-0.65696927	-0.58097307	-0.48048066	-0.59668473	-0.52766206	-0.60459911	8.48320087	71.96469692
W_TST_0539	228.51292941	28.71679913	228.51292941	13.69000000	-0.65696927	-0.58097307	-0.48048066	-0.72782348	-0.64363108	-0.23666858	15.02679913	225.80469224
W_TST_0540	228.51292941	28.71679913	228.51292941	51.57000000	-0.65696927	-0.58097307	-0.48048066	-0.46561237	-0.41175176	-0.78336812	22.85320087	522.26878978
W_TST_0541	228.51292941	28.71679913	228.51292941	60.09000000	-0.65696927	-0.58097307	-0.48048066	-0.37353311	-0.33032394	-0.86680973	31.37320087	984.27773252
W_TST_0542	228.51292941	28.71679913	228.51292941	55.79000000	-0.65696927	-0.58097307	-0.48048066	-0.42116773	-0.37244833	-0.82698246	27.07320087	732.95820508
W_TST_0543	228.51292941	28.71679913	228.51292941	6.62000000	-0.65696927	-0.58097307	-0.48048066	-0.74411063	-0.65803419	-0.11528390	22.09679913	488.26853201
W_TST_0544	228.51292941	28.71679913	228.51292941	6.75000000	-0.65696927	-0.58097307	-0.48048066	-0.74391277	-0.65785921	-0.11753740	21.96679913	482.54026424
