D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
168.46314434	13.73813354	168.46314434	36.36000000	0.19427654	-0.95176554	-0.23748471	0.16106015	-0.78903765	-0.59285682	22.62186646
168.46314434	13.73813354	168.46314434	5.34000000	0.19427654	-0.95176554	-0.23748471	0.19913023	-0.97554391	-0.09306571	8.39813354
168.46314434	13.73813354	168.46314434	4.81000000	0.19427654	-0.95176554	-0.23748471	0.19929389	-0.97634565	-0.08385176	8.92813354
168.46314434	13.73813354	168.46314434	24.76000000	0.19427654	-0.95176554	-0.23748471	0.18161241	-0.88972368	-0.41881823	11.02186646
168.46314434	13.73813354	168.46314434	6.84000000	0.19427654	-0.95176554	-0.23748471	0.19857477	-0.97282266	-0.11909716	6.89813354
168.46314434	13.73813354	168.46314434	6.84000000	0.19427654	-0.95176554	-0.23748471	0.19857477	-0.97282266	-0.11909716	6.89813354
168.46314434	13.73813354	168.46314434	43.58000000	0.19427654	-0.95176554	-0.23748471	0.14488123	-0.70977670	-0.68936672	29.84186646
168.46314434	13.73813354	168.46314434	33.19000000	0.19427654	-0.95176554	-0.23748471	0.16737049	-0.81995217	-0.54741717	19.45186646
168.46314434	13.73813354	168.46314434	32.54000000	0.19427654	-0.95176554	-0.23748471	0.16860174	-0.82598405	-0.53788828	18.80186646
168.46314434	13.73813354	168.46314434	34.41000000	0.19427654	-0.95176554	-0.23748471	0.16500152	-0.80834649	-0.56511100	20.67186646
168.46314434	13.73813354	168.46314434	8.51000000	0.19427654	-0.95176554	-0.23748471	0.19779626	-0.96900875	-0.14798202	5.22813354
168.46314434	13.73813354	168.46314434	48.29000000	0.19427654	-0.95176554	-0.23748471	0.13307096	-0.65191788	-0.74652207	34.55186646
