D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
224.25974945	63.62944620	224.25974945	76.23310773	-0.30999506	-0.31811052	-0.89594015	-0.16608377	-0.17043173	-0.97127195	12.60366153
224.25974945	63.62944620	224.25974945	74.42811628	-0.30999506	-0.31811052	-0.89594015	-0.18735257	-0.19225733	-0.96329442	10.79867007
224.25974945	63.62944620	224.25974945	54.44824290	-0.30999506	-0.31811052	-0.89594015	-0.40579285	-0.41641622	-0.81359062	9.18120330
224.25974945	63.62944620	224.25974945	68.12644591	-0.30999506	-0.31811052	-0.89594015	-0.26001386	-0.26682084	-0.92800831	4.49699971
224.25974945	63.62944620	224.25974945	82.10113746	-0.30999506	-0.31811052	-0.89594015	-0.09591052	-0.09842139	-0.99051219	18.47169126
224.25974945	63.62944620	224.25974945	88.85028586	-0.30999506	-0.31811052	-0.89594015	-0.01400358	-0.01437018	-0.99979868	25.22083966
224.25974945	63.62944620	224.25974945	89.72420801	-0.30999506	-0.31811052	-0.89594015	-0.00335937	-0.00344732	-0.99998842	26.09476181
224.25974945	63.62944620	224.25974945	59.78131804	-0.30999506	-0.31811052	-0.89594015	-0.35126048	-0.36045624	-0.86411074	3.84812817
224.25974945	63.62944620	224.25974945	77.43310618	-0.30999506	-0.31811052	-0.89594015	-0.15185128	-0.15582664	-0.97604264	13.80365998
224.25974945	63.62944620	224.25974945	49.53962509	-0.30999506	-0.31811052	-0.89594015	-0.45289067	-0.46474704	-0.76085493	14.08982111
224.25974945	63.62944620	224.25974945	70.34317657	-0.30999506	-0.31811052	-0.89594015	-0.23476773	-0.24091378	-0.94172430	6.71373037
224.25974945	63.62944620	224.25974945	67.42850421	-0.30999506	-0.31811052	-0.89594015	-0.26788387	-0.27489688	-0.92340129	3.79905801
224.25974945	63.62944620	224.25974945	87.72406651	-0.30999506	-0.31811052	-0.89594015	-0.02771556	-0.02844113	-0.99921116	24.09462031
224.25974945	63.62944620	224.25974945	48.42362637	-0.30999506	-0.31811052	-0.89594015	-0.46314705	-0.47527191	-0.74807180	15.20581983
224.25974945	63.62944620	224.25974945	82.57939114	-0.30999506	-0.31811052	-0.89594015	-0.09013697	-0.09249670	-0.99162477	18.94994494
224.25974945	63.62944620	224.25974945	40.39343357	-0.30999506	-0.31811052	-0.89594015	-0.53153882	-0.54545413	-0.64803262	23.23601263
224.25974945	63.62944620	224.25974945	78.48004559	-0.30999506	-0.31811052	-0.89594015	-0.13937951	-0.14302837	-0.97985521	14.85059939
224.25974945	63.62944620	224.25974945	46.76894169	-0.30999506	-0.31811052	-0.89594015	-0.47802958	-0.49054406	-0.72859745	16.86050451
224.25974945	63.62944620	224.25974945	81.08093424	-0.30999506	-0.31811052	-0.89594015	-0.10820372	-0.11103642	-0.98790833	17.45148804
224.25974945	63.62944620	224.25974945	78.45445870	-0.30999506	-0.31811052	-0.89594015	-0.13968489	-0.14334175	-0.97976593	14.82501250
224.25974945	63.62944620	224.25974945	81.91332073	-0.30999506	-0.31811052	-0.89594015	-0.09817607	-0.10074625	-0.99005639	18.28387453
