D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
256.86847534	0.00000000	248.89527968	0.00000000	-0.97385111	-0.22718716	0.00000000	-0.93292387	-0.36007367	0.00000000	7.97319566
256.86847534	0.00000000	73.42780248	0.00000000	-0.97385111	-0.22718716	0.00000000	0.95846109	0.28522331	0.00000000	176.55932715
256.86847534	0.00000000	233.22841633	0.00000000	-0.97385111	-0.22718716	0.00000000	-0.80102836	-0.59862640	0.00000000	23.64005901
256.86847534	0.00000000	236.67300681	0.00000000	-0.97385111	-0.22718716	0.00000000	-0.83554861	-0.54941652	0.00000000	20.19546853
256.86847534	0.00000000	224.96687745	0.00000000	-0.97385111	-0.22718716	0.00000000	-0.70669789	-0.70751544	0.00000000	31.90159789
256.86847534	0.00000000	249.12145185	0.00000000	-0.97385111	-0.22718716	0.00000000	-0.93433797	-0.35638820	0.00000000	7.74702350
256.86847534	0.00000000	223.59237098	0.00000000	-0.97385111	-0.22718716	0.00000000	-0.68952311	-0.72426368	0.00000000	33.27610436
256.86847534	0.00000000	56.25980702	0.00000000	-0.97385111	-0.22718716	0.00000000	0.83156469	0.55542791	0.00000000	159.39133169
256.86847534	0.00000000	13.51351700	0.00000000	-0.97385111	-0.22718716	0.00000000	0.23367476	0.97231482	0.00000000	116.64504167
256.86847534	0.00000000	39.85584813	0.00000000	-0.97385111	-0.22718716	0.00000000	0.64085827	0.76765922	0.00000000	142.98737280
256.86847534	0.00000000	233.09962845	0.00000000	-0.97385111	-0.22718716	0.00000000	-0.79968076	-0.60042541	0.00000000	23.76884689
256.86847534	0.00000000	240.74177735	0.00000000	-0.97385111	-0.22718716	0.00000000	-0.87242587	-0.48874645	0.00000000	16.12669799
256.86847534	0.00000000	211.66302476	0.00000000	-0.97385111	-0.22718716	0.00000000	-0.52492248	-0.85115004	0.00000000	45.20545058
256.86847534	0.00000000	63.74512294	0.00000000	-0.97385111	-0.22718716	0.00000000	0.89683509	0.44236503	0.00000000	166.87664761
256.86847534	0.00000000	68.07518336	0.00000000	-0.97385111	-0.22718716	0.00000000	0.92767461	0.37338962	0.00000000	171.20670803
256.86847534	0.00000000	213.97952135	0.00000000	-0.97385111	-0.22718716	0.00000000	-0.55889655	-0.82923739	0.00000000	42.88895399
256.86847534	0.00000000	93.27338787	0.00000000	-0.97385111	-0.22718716	0.00000000	0.99836845	-0.05710032	0.00000000	163.59508747
256.86847534	0.00000000	219.47079588	0.00000000	-0.97385111	-0.22718716	0.00000000	-0.63568483	-0.77194870	0.00000000	37.39767947
256.86847534	0.00000000	64.04663497	0.00000000	-0.97385111	-0.22718716	0.00000000	0.89915055	0.43763944	0.00000000	167.17815964
256.86847534	0.00000000	79.09237025	0.00000000	-0.97385111	-0.22718716	0.00000000	0.98193352	0.18922620	0.00000000	177.77610509
256.86847534	0.00000000	207.15536167	0.00000000	-0.97385111	-0.22718716	0.00000000	-0.45640486	-0.88977222	0.00000000	49.71311367
256.86847534	0.00000000	275.18009540	0.00000000	-0.97385111	-0.22718716	0.00000000	-0.99591582	0.09028660	0.00000000	18.31162005
256.86847534	0.00000000	40.09745857	0.00000000	-0.97385111	-0.22718716	0.00000000	0.64408970	0.76494997	0.00000000	143.22898324
256.86847534	0.00000000	245.61785395	0.00000000	-0.97385111	-0.22718716	0.00000000	-0.91081234	-0.41282063	0.00000000	11.25062139
256.86847534	0.00000000	193.76310614	0.00000000	-0.97385111	-0.22718716	0.00000000	-0.23790808	-0.97128767	0.00000000	63.10536920
256.86847534	0.00000000	245.79214043	0.00000000	-0.97385111	-0.22718716	0.00000000	-0.91206388	-0.41004815	0.00000000	11.07633491
256.86847534	0.00000000	41.72612791	0.00000000	-0.97385111	-0.22718716	0.00000000	0.66557077	0.74633475	0.00000000	144.85765258
256.86847534	0.00000000	248.74640262	0.00000000	-0.97385111	-0.22718716	0.00000000	-0.93198511	-0.36249655	0.00000000	8.12207272
