DEPTH d	VALUE d
1374.16000000	62.43563271
1374.61500000	51.76429944
1374.67000000	42.88257369
1375.10500000	51.71881240
1375.54000000	49.47257098
1376.56000000	50.66223856
1383.28000000	61.67390750
1386.75500000	74.85798992
1386.75500000	74.85798992
1388.72000000	72.52255019
1391.85500000	69.42055156
1392.46000000	68.04541953
1392.62000000	71.56735407
1392.62000000	71.56735407
1392.62000000	71.56735407
1392.78000000	71.89127108
1392.78000000	71.89127108
1394.21500000	72.09822492
1395.93000000	80.13242907
1396.08500000	77.33070273
1396.37000000	76.95032099
1396.70000000	76.89157605
1396.90000000	77.05724144
1400.35000000	78.37779018
1401.29000000	77.84096263
1401.29000000	77.84096263
1402.70000000	73.35965905
1403.98000000	72.06675097
1405.22500000	68.17784958
1406.08000000	60.84543826
1408.98500000	58.92170960
1412.00000000	56.15742180
1412.00000000	56.15742180
1412.37500000	55.75664933
1412.37500000	55.75664933
1412.75000000	54.63190714
1412.75000000	54.63190714
1413.06500000	52.08242067
1413.48500000	40.61555695
1413.68000000	47.94334225
1414.00000000	45.95608742
1414.13500000	41.68880666
1414.13500000	41.68880666
1414.34500000	46.98987860
1414.42000000	47.52583745
1414.69000000	50.57381619
1424.97000000	57.00084685
1428.63000000	53.44334578
1430.83000000	57.48012280
1431.25500000	69.61146169
1431.46000000	68.76319029
1431.46000000	68.76319029
1431.46000000	68.76319029
1431.48000000	71.46980344
1431.48000000	71.46980344
1431.48000000	71.46980344
1431.48500000	70.45520487
1431.48500000	70.45520487
1431.48500000	70.45520487
1432.00000000	68.72730184
1432.29000000	69.91432748
1432.64000000	60.15934431
1434.26000000	53.79378235
1438.20000000	58.54435171
1441.59000000	57.51503006
1445.66000000	54.75408172
1447.46000000	49.05871104
1447.58000000	51.10112517
1447.86000000	50.24659944
1448.14000000	48.73906392
1448.21500000	49.63683843
1448.29000000	52.41017614
1449.81000000	55.81011300
1449.86000000	54.21947859
1449.86000000	54.21947859
1449.86000000	54.21947859
1449.91000000	54.81579998
