ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0699	222.70570590	14.92892779	222.70570590	37.64083958	-0.65533987	-0.71004313	-0.25762067	-0.53706176	-0.58189198	-0.61070974	22.71191179
W_TST_0698	222.70570590	14.92892779	222.70570590	25.53259908	-0.65533987	-0.71004313	-0.25762067	-0.61199677	-0.66308204	-0.43102456	10.60367129
W_TST_0697	222.70570590	14.92892779	222.70570590	6.34586083	-0.65533987	-0.71004313	-0.25762067	-0.67407719	-0.73034450	-0.11052986	8.58306696
W_TST_0696	222.70570590	14.92892779	222.70570590	15.82496182	-0.65533987	-0.71004313	-0.25762067	-0.65252734	-0.70699582	-0.27269943	0.89603403
W_TST_0695	222.70570590	14.92892779	222.70570590	20.92654763	-0.65533987	-0.71004313	-0.25762067	-0.63349599	-0.68637587	-0.35717082	5.99761984
W_TST_0694	222.70570590	14.92892779	222.70570590	56.68899231	-0.65533987	-0.71004313	-0.25762067	-0.37247421	-0.40356579	-0.83570187	41.76006452
W_TST_0693	222.70570590	14.92892779	222.70570590	41.49281213	-0.65533987	-0.71004313	-0.25762067	-0.50802275	-0.55042899	-0.66252608	26.56388434
W_TST_0692	222.70570590	14.92892779	222.70570590	14.86069687	-0.65533987	-0.71004313	-0.25762067	-0.65554748	-0.71026807	-0.25646983	0.06823092
W_TST_0691	222.70570590	14.92892779	222.70570590	28.30725377	-0.65533987	-0.71004313	-0.25762067	-0.59712796	-0.64697208	-0.47419968	13.37832598
W_TST_0690	222.70570590	14.92892779	222.70570590	18.85165054	-0.65533987	-0.71004313	-0.25762067	-0.64185133	-0.69542866	-0.32311894	3.92272275
W_TST_0689	222.70570590	14.92892779	222.70570590	11.65060567	-0.65533987	-0.71004313	-0.25762067	-0.66425940	-0.71970720	-0.20194304	3.27832212
W_TST_0688	222.70570590	14.92892779	222.70570590	26.44227423	-0.65533987	-0.71004313	-0.25762067	-0.60727848	-0.65796989	-0.44529594	11.51334644
W_TST_0687	222.70570590	14.92892779	222.70570590	7.08940424	-0.65533987	-0.71004313	-0.25762067	-0.67304761	-0.72922899	-0.12341796	7.83952355
W_TST_0686	222.70570590	14.92892779	222.70570590	13.16020297	-0.65533987	-0.71004313	-0.25762067	-0.66042061	-0.71554797	-0.22767458	1.76872482
W_TST_0685	222.70570590	14.92892779	222.70570590	49.01648590	-0.65533987	-0.71004313	-0.25762067	-0.44481349	-0.48194345	-0.75489832	34.08755811
W_TST_0684	222.70570590	14.92892779	222.70570590	25.49749707	-0.65533987	-0.71004313	-0.25762067	-0.61217575	-0.66327596	-0.43047167	10.56856928
W_TST_0683	222.70570590	14.92892779	222.70570590	12.42731011	-0.65533987	-0.71004313	-0.25762067	-0.66234173	-0.71762945	-0.21520083	2.50161768
W_TST_0682	222.70570590	14.92892779	222.70570590	10.38474009	-0.65533987	-0.71004313	-0.25762067	-0.66712307	-0.72280990	-0.18025718	4.54418770
W_TST_0681	222.70570590	14.92892779	222.70570590	12.39394329	-0.65533987	-0.71004313	-0.25762067	-0.66242662	-0.71772143	-0.21463208	2.53498450
