ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0223	259.88511286	0.61000447	259.88511286	1.86742140	-0.98440179	-0.17561257	-0.01064639	-0.98393474	-0.17552925	-0.03258688	1.25741694
W_TST_0222	259.88511286	0.61000447	259.88511286	0.76949764	-0.98440179	-0.17561257	-0.01064639	-0.98436880	-0.17560668	-0.01342986	0.15949317
W_TST_0221	259.88511286	0.61000447	259.88511286	1.61604705	-0.98440179	-0.17561257	-0.01064639	-0.98406602	-0.17555267	-0.02820160	1.00604258
W_TST_0220	259.88511286	0.61000447	259.88511286	0.59657433	-0.98440179	-0.17561257	-0.01064639	-0.98440422	-0.17561300	-0.01041200	0.01343014
W_TST_0219	259.88511286	0.61000447	259.88511286	3.54700415	-0.98440179	-0.17561257	-0.01064639	-0.98257173	-0.17528610	-0.06186737	2.93699968
W_TST_0218	259.88511286	0.61000447	259.88511286	1.82345049	-0.98440179	-0.17561257	-0.01064639	-0.98395907	-0.17553359	-0.03181984	1.21344602
W_TST_0217	259.88511286	0.61000447	259.88511286	0.59657433	-0.98440179	-0.17561257	-0.01064639	-0.98440422	-0.17561300	-0.01041200	0.01343014
W_TST_0216	259.88511286	0.61000447	259.88511286	1.35281022	-0.98440179	-0.17561257	-0.01064639	-0.98418319	-0.17557357	-0.02360880	0.74280575
W_TST_0215	259.88511286	0.61000447	259.88511286	2.28426728	-0.98440179	-0.17561257	-0.01064639	-0.98367531	-0.17548297	-0.03985742	1.67426281
W_TST_0214	259.88511286	0.61000447	259.88511286	1.69895330	-0.98440179	-0.17561257	-0.01064639	-0.98402482	-0.17554532	-0.02964798	1.08894883
W_TST_0213	259.88511286	0.61000447	259.88511286	1.65546278	-0.98440179	-0.17561257	-0.01064639	-0.98404669	-0.17554922	-0.02888926	1.04545832
W_TST_0212	259.88511286	0.61000447	259.88511286	3.49311144	-0.98440179	-0.17561257	-0.01064639	-0.98262859	-0.17529624	-0.06092854	2.88310697
W_TST_0211	259.88511286	0.61000447	259.88511286	3.47991390	-0.98440179	-0.17561257	-0.01064639	-0.98264238	-0.17529870	-0.06069862	2.86990943
W_TST_0210	259.88511286	0.61000447	259.88511286	3.50086850	-0.98440179	-0.17561257	-0.01064639	-0.98262046	-0.17529479	-0.06106367	2.89086403
W_TST_0209	259.88511286	0.61000447	259.88511286	2.37223289	-0.98440179	-0.17561257	-0.01064639	-0.98361391	-0.17547202	-0.04139145	1.76222842
W_TST_0208	259.88511286	0.61000447	259.88511286	1.08929166	-0.98440179	-0.17561257	-0.01064639	-0.98427967	-0.17559079	-0.01901058	0.47928719
W_TST_0207	259.88511286	0.61000447	259.88511286	20.94609453	-0.98440179	-0.17561257	-0.01064639	-0.91940184	-0.16401689	-0.35748945	20.33609006
W_TST_0206	259.88511286	0.61000447	259.88511286	1.66038029	-0.98440179	-0.17561257	-0.01064639	-0.98404424	-0.17554879	-0.02897505	1.05037582
W_TST_0205	259.88511286	0.61000447	259.88511286	1.17921311	-0.98440179	-0.17561257	-0.01064639	-0.98424909	-0.17558533	-0.02057970	0.56920864
W_TST_0204	259.88511286	0.61000447	259.88511286	2.05201308	-0.98440179	-0.17561257	-0.01064639	-0.98382628	-0.17550990	-0.03580673	1.44200861
W_TST_0203	259.88511286	0.61000447	259.88511286	1.83297283	-0.98440179	-0.17561257	-0.01064639	-0.98395385	-0.17553266	-0.03198595	1.22296836
W_TST_0202	259.88511286	0.61000447	259.88511286	3.37385755	-0.98440179	-0.17561257	-0.01064639	-0.98275130	-0.17531813	-0.05885090	2.76385308
W_TST_0201	259.88511286	0.61000447	259.88511286	0.36482141	-0.98440179	-0.17561257	-0.01064639	-0.98443762	-0.17561896	-0.00636729	0.24518306
W_TST_0200	259.88511286	0.61000447	259.88511286	1.04343056	-0.98440179	-0.17561257	-0.01064639	-0.98429434	-0.17559340	-0.01821029	0.43342609
W_TST_0199	259.88511286	0.61000447	259.88511286	1.24604146	-0.98440179	-0.17561257	-0.01064639	-0.98422479	-0.17558099	-0.02174581	0.63603699
