ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0578	229.79543457	0.00000000	237.88628537	0.00000000	-0.76374459	-0.64551855	0.00000000	-0.84699470	-0.53160134	0.00000000	8.09085080	65.46186671
W_TST_0579	229.79543457	0.00000000	216.49384723	0.00000000	-0.76374459	-0.64551855	0.00000000	-0.59473646	-0.80392073	0.00000000	13.30158734	176.93222575
W_TST_0580	229.79543457	0.00000000	41.80516773	0.00000000	-0.76374459	-0.64551855	0.00000000	0.66659970	0.74541588	0.00000000	172.00973317	29587.34830498
W_TST_0581	229.79543457	0.00000000	224.23234820	0.00000000	-0.76374459	-0.64551855	0.00000000	-0.69756975	-0.71651689	0.00000000	5.56308637	30.94793000
W_TST_0582	229.79543457	0.00000000	31.64499037	0.00000000	-0.76374459	-0.64551855	0.00000000	0.52465455	0.85131522	0.00000000	161.84955580	26195.27871387
W_TST_0583	229.79543457	0.00000000	200.31482759	0.00000000	-0.76374459	-0.64551855	0.00000000	-0.34717836	-0.93779912	0.00000000	29.48060699	869.10618829
W_TST_0584	229.79543457	0.00000000	23.44257089	0.00000000	-0.76374459	-0.64551855	0.00000000	0.39782967	0.91745929	0.00000000	153.64713633	23607.44250310
W_TST_0585	229.79543457	0.00000000	197.95163288	0.00000000	-0.76374459	-0.64551855	0.00000000	-0.30821404	-0.95131704	0.00000000	31.84380170	1014.02770641
W_TST_0586	229.79543457	0.00000000	225.57639179	0.00000000	-0.76374459	-0.64551855	0.00000000	-0.71418433	-0.69995767	0.00000000	4.21904278	17.80032201
W_TST_0587	229.79543457	0.00000000	227.54821480	0.00000000	-0.76374459	-0.64551855	0.00000000	-0.73784559	-0.67496954	0.00000000	2.24721978	5.04999672
W_TST_0588	229.79543457	0.00000000	245.55730278	0.00000000	-0.76374459	-0.64551855	0.00000000	-0.91037556	-0.41378296	0.00000000	15.76186820	248.43648931
W_TST_0589	229.79543457	0.00000000	232.40229161	0.00000000	-0.76374459	-0.64551855	0.00000000	-0.79231405	-0.61011348	0.00000000	2.60685704	6.79570360
W_TST_0590	229.79543457	0.00000000	234.63804769	0.00000000	-0.76374459	-0.64551855	0.00000000	-0.81551229	-0.57873975	0.00000000	4.84261312	23.45090183
