ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0344	235.74497214	60.10310283	235.74497214	64.96571416	-0.41198143	-0.28056109	-0.86692374	-0.34975925	-0.23818752	-0.90605473	4.86261133
W_TST_0343	235.74497214	60.10310283	235.74497214	61.76806825	-0.41198143	-0.28056109	-0.86692374	-0.39098818	-0.26626460	-0.88103996	1.66496542
W_TST_0342	235.74497214	60.10310283	235.74497214	69.61066453	-0.41198143	-0.28056109	-0.86692374	-0.28796466	-0.19610515	-0.93734685	9.50756171
W_TST_0341	235.74497214	60.10310283	235.74497214	62.97255227	-0.41198143	-0.28056109	-0.86692374	-0.37559423	-0.25578125	-0.89078894	2.86944944
W_TST_0340	235.74497214	60.10310283	235.74497214	59.43402457	-0.41198143	-0.28056109	-0.86692374	-0.42032072	-0.28624018	-0.86104416	0.66907826
W_TST_0339	235.74497214	60.10310283	235.74497214	59.12766174	-0.41198143	-0.28056109	-0.86692374	-0.42412012	-0.28882758	-0.85831274	0.97544109
W_TST_0338	235.74497214	60.10310283	235.74497214	62.90071910	-0.41198143	-0.28056109	-0.86692374	-0.37651702	-0.25640967	-0.89021852	2.79761627
W_TST_0337	235.74497214	60.10310283	235.74497214	62.62608587	-0.41198143	-0.28056109	-0.86692374	-0.38003956	-0.25880854	-0.88802481	2.52298304
W_TST_0336	235.74497214	60.10310283	235.74497214	55.65108532	-0.41198143	-0.28056109	-0.86692374	-0.46635978	-0.31759297	-0.82561690	4.45201751
W_TST_0335	235.74497214	60.10310283	235.74497214	55.58731964	-0.41198143	-0.28056109	-0.86692374	-0.46711895	-0.31810997	-0.82498844	4.51578319
W_TST_0334	235.74497214	60.10310283	235.74497214	60.82717899	-0.41198143	-0.28056109	-0.86692374	-0.40289340	-0.27437210	-0.87315340	0.72407616
W_TST_0333	235.74497214	60.10310283	235.74497214	69.82620662	-0.41198143	-0.28056109	-0.86692374	-0.28504807	-0.19411893	-0.93865086	9.72310379
W_TST_0332	235.74497214	60.10310283	235.74497214	64.58712514	-0.41198143	-0.28056109	-0.86692374	-0.35469997	-0.24155217	-0.90323888	4.48402232
W_TST_0331	235.74497214	60.10310283	235.74497214	62.91225733	-0.41198143	-0.28056109	-0.86692374	-0.37636883	-0.25630876	-0.89031024	2.80915451
W_TST_0330	235.74497214	60.10310283	235.74497214	62.20306514	-0.41198143	-0.28056109	-0.86692374	-0.38544827	-0.26249189	-0.88460592	2.09996232
W_TST_0329	235.74497214	60.10310283	235.74497214	63.42219028	-0.41198143	-0.28056109	-0.86692374	-0.36980470	-0.25183856	-0.89432758	3.31908745
W_TST_0328	235.74497214	60.10310283	235.74497214	59.23740267	-0.41198143	-0.28056109	-0.86692374	-0.42276054	-0.28790170	-0.85929398	0.86570015
W_TST_0327	235.74497214	60.10310283	235.74497214	45.11182094	-0.41198143	-0.28056109	-0.86692374	-0.58331054	-0.39723693	-0.70848545	14.99128189
W_TST_0326	235.74497214	60.10310283	235.74497214	52.02503847	-0.41198143	-0.28056109	-0.86692374	-0.50858438	-0.34634810	-0.78827972	8.07806435
W_TST_0325	235.74497214	60.10310283	235.74497214	48.67445200	-0.41198143	-0.28056109	-0.86692374	-0.54579484	-0.37168858	-0.75096977	11.42865082
