ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0029	208.22098509	0.31971407	208.22098509	3.51870318	-0.47286616	-0.88111660	-0.00558003	-0.47198207	-0.87946923	-0.06137436	3.19898911
W_TST_0028	208.22098509	0.31971407	208.22098509	0.33822614	-0.47286616	-0.88111660	-0.00558003	-0.47286528	-0.88111496	-0.00590313	0.01851207
W_TST_0027	208.22098509	0.31971407	208.22098509	2.38919553	-0.47286616	-0.88111660	-0.00558003	-0.47246245	-0.88036436	-0.04168724	2.06948145
W_TST_0026	208.22098509	0.31971407	208.22098509	1.24161380	-0.47286616	-0.88111660	-0.00558003	-0.47276249	-0.88092344	-0.02166855	0.92189973
W_TST_0025	208.22098509	0.31971407	208.22098509	3.59564317	-0.47286616	-0.88111660	-0.00558003	-0.47194267	-0.87939581	-0.06271463	3.27592910
W_TST_0024	208.22098509	0.31971407	208.22098509	1.61834396	-0.47286616	-0.88111660	-0.00558003	-0.47268490	-0.88077886	-0.02824167	1.29862988
W_TST_0023	208.22098509	0.31971407	208.22098509	1.75554108	-0.47286616	-0.88111660	-0.00558003	-0.47265157	-0.88071674	-0.03063518	1.43582701
W_TST_0022	208.22098509	0.31971407	208.22098509	0.55174304	-0.47286616	-0.88111660	-0.00558003	-0.47285159	-0.88108946	-0.00962958	0.23202897
W_TST_0021	208.22098509	0.31971407	208.22098509	4.61460555	-0.47286616	-0.88111660	-0.00558003	-0.47134065	-0.87827405	-0.08045302	4.29489147
W_TST_0020	208.22098509	0.31971407	208.22098509	0.41403722	-0.47286616	-0.88111660	-0.00558003	-0.47286117	-0.88110731	-0.00722625	0.09432314
W_TST_0019	208.22098509	0.31971407	208.22098509	1.54370668	-0.47286616	-0.88111660	-0.00558003	-0.47270190	-0.88081052	-0.02693950	1.22399261
W_TST_0018	208.22098509	0.31971407	208.22098509	2.74741334	-0.47286616	-0.88111660	-0.00558003	-0.47232997	-0.88011750	-0.04793303	2.42769927
W_TST_0017	208.22098509	0.31971407	208.22098509	1.76164247	-0.47286616	-0.88111660	-0.00558003	-0.47265002	-0.88071386	-0.03074162	1.44192840
W_TST_0016	208.22098509	0.31971407	208.22098509	2.78124569	-0.47286616	-0.88111660	-0.00558003	-0.47231651	-0.88009241	-0.04852283	2.46153162
W_TST_0015	208.22098509	0.31971407	208.22098509	3.47929864	-0.47286616	-0.88111660	-0.00558003	-0.47200191	-0.87950621	-0.06068790	3.15958457
W_TST_0014	208.22098509	0.31971407	208.22098509	0.44812967	-0.47286616	-0.88111660	-0.00558003	-0.47285905	-0.88110337	-0.00782126	0.12841560
W_TST_0013	208.22098509	0.31971407	208.22098509	2.79956653	-0.47286616	-0.88111660	-0.00558003	-0.47230915	-0.88007869	-0.04884221	2.47985246
W_TST_0012	208.22098509	0.31971407	208.22098509	3.33703122	-0.47286616	-0.88111660	-0.00558003	-0.47207172	-0.87963628	-0.05820926	3.01731715
W_TST_0011	208.22098509	0.31971407	208.22098509	2.11229972	-0.47286616	-0.88111660	-0.00558003	-0.47255220	-0.88053159	-0.03685823	1.79258565
W_TST_0010	208.22098509	0.31971407	208.22098509	2.29511884	-0.47286616	-0.88111660	-0.00558003	-0.47249418	-0.88042348	-0.04004667	1.97540477
W_TST_0009	208.22098509	0.31971407	208.22098509	3.98883238	-0.47286616	-0.88111660	-0.00558003	-0.47172804	-0.87899589	-0.06956204	3.66911830
