ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0907	217.01274655	0.00000000	239.20346218	0.00000000	-0.60199268	-0.79850161	0.00000000	-0.85899084	-0.51199096	0.00000000	22.19071564
W_TST_0906	217.01274655	0.00000000	184.34156334	0.00000000	-0.60199268	-0.79850161	0.00000000	-0.07570208	-0.99713048	0.00000000	32.67118321
W_TST_0905	217.01274655	0.00000000	39.15474677	0.00000000	-0.60199268	-0.79850161	0.00000000	0.63141704	0.77544343	0.00000000	177.85799978
W_TST_0904	217.01274655	0.00000000	205.75879971	0.00000000	-0.60199268	-0.79850161	0.00000000	-0.43458359	-0.90063150	0.00000000	11.25394683
W_TST_0903	217.01274655	0.00000000	224.33186875	0.00000000	-0.60199268	-0.79850161	0.00000000	-0.69881326	-0.71530415	0.00000000	7.31912220
W_TST_0902	217.01274655	0.00000000	64.82525351	0.00000000	-0.60199268	-0.79850161	0.00000000	0.90501463	0.42538044	0.00000000	152.18749304
W_TST_0901	217.01274655	0.00000000	231.96663516	0.00000000	-0.60199268	-0.79850161	0.00000000	-0.78765210	-0.61612025	0.00000000	14.95388861
W_TST_0900	217.01274655	0.00000000	234.95934673	0.00000000	-0.60199268	-0.79850161	0.00000000	-0.81874487	-0.57415751	0.00000000	17.94660018
W_TST_0899	217.01274655	0.00000000	104.59253638	0.00000000	-0.60199268	-0.79850161	0.00000000	0.96774200	-0.25194330	0.00000000	112.42021016
W_TST_0898	217.01274655	0.00000000	165.61340017	0.00000000	-0.60199268	-0.79850161	0.00000000	0.24846335	-0.96864130	0.00000000	51.39934637
W_TST_0897	217.01274655	0.00000000	244.11154864	0.00000000	-0.60199268	-0.79850161	0.00000000	-0.89964580	-0.43662046	0.00000000	27.09880209
W_TST_0896	217.01274655	0.00000000	6.89556917	0.00000000	-0.60199268	-0.79850161	0.00000000	0.12006007	0.99276663	0.00000000	149.88282263
W_TST_0895	217.01274655	0.00000000	326.05525929	0.00000000	-0.60199268	-0.79850161	0.00000000	-0.55839307	0.82957650	0.00000000	109.04251274
