DEPTH d	VALUE d	COUNT d
1384.71500000	73.81071734	0.00000000
1385.66000000	66.34177159	0.00000000
1385.66000000	66.34177159	0.00000000
1385.66000000	66.34177159	0.90000000
1385.82500000	67.71734554	0.00000000
1386.88500000	69.67011703	0.90000000
1386.88500000	69.67011703	0.00000000
1386.88500000	69.67011703	0.00000000
1386.88500000	69.67011703	0.00000000
1386.88500000	69.67011703	0.00000000
1386.88500000	69.67011703	0.00000000
1386.88500000	69.67011703	0.00000000
1386.88500000	69.67011703	0.90000000
1387.78000000	69.95145789	0.00000000
1388.35000000	70.33690308	0.00000000
1394.11000000	71.02868723	0.00000000
1395.03000000	73.58739005	0.90000000
1395.03000000	73.58739005	0.90000000
1398.87500000	76.32446703	0.00000000
1402.72000000	76.86522745	0.90000000
1402.72000000	76.86522745	0.00000000
1402.72000000	76.86522745	0.00000000
1402.72000000	76.86522745	0.00000000
1402.72000000	76.86522745	0.00000000
1402.97000000	76.45878466	0.00000000
1404.23000000	75.16195422	0.00000000
1404.23000000	75.16195422	0.90000000
1405.24000000	77.83982286	0.90000000
1405.24000000	77.83982286	0.00000000
1405.24000000	77.83982286	0.00000000
1410.91500000	76.80201385	0.00000000
1410.91500000	76.80201385	0.00000000
1410.91500000	76.80201385	0.90000000
1416.59000000	77.78757715	0.00000000
1418.20000000	78.58690177	0.90000000
1418.20000000	78.58690177	0.90000000
1419.81000000	79.42721917	0.90000000
1419.81000000	79.42721917	0.00000000
1419.81000000	79.42721917	0.00000000
1424.12500000	77.46811520	1.00000000
1428.44000000	77.63814868	1.00000000
1429.07500000	77.09242769	0.00000000
1429.07500000	77.09242769	0.00000000
1429.07500000	77.09242769	0.00000000
1429.07500000	77.09242769	0.00000000
1429.07500000	77.09242769	0.00000000
1429.07500000	77.09242769	0.00000000
1429.71000000	74.87853152	0.00000000
1429.71000000	74.87853152	0.00000000
1429.71000000	74.87853152	0.90000000
1430.26000000	75.60050198	0.90000000
1430.26000000	75.60050198	0.00000000
1430.26000000	75.60050198	0.00000000
1430.26000000	75.60050198	0.00000000
1430.26000000	75.60050198	0.00000000
1430.26000000	75.60050198	0.00000000
1430.26000000	75.60050198	0.90000000
1446.32500000	77.23840036	0.00000000
1446.49000000	77.25824336	0.00000000
1446.59000000	77.76797731	0.00000000
1446.87500000	78.21181827	0.00000000
1447.06000000	78.75743697	0.90000000
1447.06000000	78.75743697	0.00000000
1447.25500000	78.27522315	0.00000000
1447.25500000	78.27522315	0.00000000
1447.25500000	78.27522315	0.00000000
1447.45000000	77.93882120	0.00000000
1447.45000000	77.93882120	0.00000000
1447.45000000	77.93882120	0.00000000
1447.45000000	77.93882120	0.00000000
1447.45000000	77.93882120	0.00000000
1447.45000000	77.93882120	0.00000000
1449.42000000	77.66164432	0.00000000
1449.42000000	77.66164432	0.00000000
1449.42000000	77.66164432	0.00000000
1449.42000000	77.66164432	0.00000000
1449.42000000	77.66164432	0.00000000
1455.49000000	77.12365278	0.00000000
1458.58000000	77.07167449	0.00000000
1458.58000000	77.07167449	0.00000000
1461.67000000	76.03584752	0.00000000
1461.90500000	75.74666742	0.00000000
1461.90500000	75.74666742	0.90000000
1462.14000000	75.83078575	0.90000000
1462.14000000	75.83078575	0.00000000
1462.14000000	75.83078575	0.90000000
1466.31000000	75.90476306	0.90000000
1466.31000000	75.90476306	0.00000000
1466.31000000	75.90476306	0.00000000
1466.31000000	75.90476306	0.00000000
1466.31000000	75.90476306	0.00000000
1466.31000000	75.90476306	0.00000000
1470.48000000	74.59144650	0.00000000
1470.48000000	74.59144650	0.00000000
1470.48000000	74.59144650	0.00000000
1470.48000000	74.59144650	0.00000000
1485.74500000	73.12290542	0.00000000
1485.74500000	73.12290542	0.90000000
1486.57500000	73.56922464	1.00000000
1487.27000000	73.41054607	0.00000000
1487.27000000	73.41054607	0.00000000
1488.01500000	72.97252706	0.00000000
1488.01500000	72.97252706	0.00000000
1488.01500000	72.97252706	0.00000000
1488.01500000	72.97252706	0.00000000
1488.01500000	72.97252706	0.00000000
1488.01500000	72.97252706	0.00000000
1488.01500000	72.97252706	0.00000000
1488.01500000	72.97252706	0.00000000
1488.01500000	72.97252706	0.00000000
1488.01500000	72.97252706	0.00000000
1488.01500000	72.97252706	0.00000000
1488.01500000	72.97252706	0.00000000
1488.01500000	72.97252706	0.00000000
1488.01500000	72.97252706	0.00000000
1488.01500000	72.97252706	0.90000000
1489.25500000	73.20619831	0.90000000
1489.25500000	73.20619831	0.00000000
1490.32000000	72.51887797	0.00000000
1490.46000000	72.46928939	1.00000000
1516.60000000	83.37798698	0.90000000
1516.60000000	83.37798698	0.00000000
1516.60000000	83.37798698	0.00000000
1516.60000000	83.37798698	0.00000000
1516.60000000	83.37798698	0.00000000
1516.60000000	83.37798698	0.00000000
1516.60000000	83.37798698	0.00000000
1516.60000000	83.37798698	0.00000000
1516.60000000	83.37798698	0.00000000
1516.60000000	83.37798698	0.00000000
1516.60000000	83.37798698	0.00000000
1516.60000000	83.37798698	0.00000000
1516.60000000	83.37798698	0.00000000
1516.60000000	83.37798698	0.00000000
