DEPTH d	VALUE d
1372.33000000	321.67154398
1373.32000000	320.66432013
1374.04000000	325.60413924
1374.66000000	329.42635222
1375.93000000	344.80659423
1379.37000000	347.00068647
1379.37000000	347.00068647
1384.71500000	55.99308821
1384.71500000	55.99308821
1385.02000000	56.22617457
1385.23000000	46.24058493
1385.82500000	40.90090942
1386.49000000	39.82823805
1386.99000000	39.75549585
1386.99000000	39.75549585
1387.07500000	43.56273436
1387.16000000	48.40377228
1387.16000000	48.40377228
1387.16000000	48.40377228
1387.78000000	47.41818035
1388.06500000	42.22784934
1391.23000000	42.96426575
1394.72500000	56.84800610
1395.03000000	58.60673457
1398.64500000	62.47261849
1399.14000000	61.38544361
1399.14000000	61.38544361
1399.14000000	61.38544361
1399.14000000	61.38544361
1399.14000000	61.38544361
1399.14000000	61.38544361
1402.72000000	64.55798330
1402.97000000	68.00025272
1403.22000000	353.48429906
1404.23000000	77.40159923
1405.24000000	333.40538545
1416.59000000	320.74697981
1416.59000000	320.74697981
1416.59000000	320.74697981
1417.03500000	311.80863156
1417.48000000	237.38990986
1417.48000000	237.38990986
1418.64500000	220.77255424
1418.64500000	220.77255424
1418.64500000	220.77255424
1419.81000000	159.46507701
1424.12500000	366.32686321
1428.44000000	384.61066530
1428.44000000	384.61066530
1428.44000000	384.61066530
1428.44000000	384.61066530
1429.07500000	71.90489149
1429.07500000	71.90489149
1429.71000000	61.26290750
1430.26000000	51.68235123
1430.26000000	51.68235123
1430.81000000	43.73118523
1430.81000000	43.73118523
1430.81000000	43.73118523
1430.81000000	43.73118523
1430.81000000	43.73118523
1430.81000000	43.73118523
1430.81000000	43.73118523
1440.46500000	338.88823190
1446.32500000	316.51630911
1446.49000000	286.25302844
1446.69000000	253.71204319
1446.87500000	240.59066968
1446.87500000	240.59066968
1447.06000000	244.59129683
1447.06000000	244.59129683
1447.25500000	249.48229770
1448.43500000	288.45347509
1448.43500000	288.45347509
1448.43500000	288.45347509
1448.43500000	288.45347509
1448.43500000	288.45347509
1450.85000000	324.33764971
1453.88500000	378.17613811
1455.49000000	385.28532080
1455.49000000	385.28532080
1455.49000000	385.28532080
1455.49000000	385.28532080
1458.07500000	62.39255635
1460.49500000	52.32706673
1460.49500000	52.32706673
1460.59000000	48.42238011
1461.13000000	48.29540601
1461.13000000	48.29540601
1461.67000000	42.51287658
1461.67000000	42.51287658
1461.74500000	43.63251862
1461.98000000	50.71159559
1461.98000000	50.71159559
1461.98000000	50.71159559
1461.98000000	50.71159559
1461.98000000	50.71159559
1466.31000000	56.53222944
1472.47500000	57.57717981
1474.47000000	48.41339843
