EIGENVECTOR1.X d	EIGENVECTOR1.Y d	EIGENVECTOR1.Z d	EIGENVECTOR2.X d	EIGENVECTOR2.Y d	EIGENVECTOR2.Z d	EIGENVECTOR3.X d	EIGENVECTOR3.Y d	EIGENVECTOR3.Z d	EIGENVALUE.X d	EIGENVALUE.Y d	EIGENVALUE.Z d	S_1.DIPDIR d	S_1.DIP d	S_2.DIPDIR d	S_2.DIP d	S_3.DIPDIR d	S_3.DIP d	stressratio d	delvaux_str d	regime s	delvaux_rgm s	shmax d	shmin d
-0.02514541	-0.12080918	-0.99235722	0.68222109	0.72351376	-0.10536713	-0.73071341	0.67965652	-0.06422552	0.82329284	-0.33789360	-0.48539924	191.75775611	82.91172883	43.31745271	6.04831885	312.92673719	3.68238593	0.11271225	0.11271225	EXTENSIONAL	RADIAL EXTENSIVE	999.99000000	312.92673719
