ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0330	242.31636332	0.00000000	232.71013504	0.00000000	-0.88552635	-0.46458916	0.00000000	-0.79558066	-0.60584768	0.00000000	9.60622828
W_TST_0329	242.31636332	0.00000000	231.49021085	0.00000000	-0.88552635	-0.46458916	0.00000000	-0.78250179	-0.62264834	0.00000000	10.82615247
W_TST_0328	242.31636332	0.00000000	222.61095047	0.00000000	-0.88552635	-0.46458916	0.00000000	-0.67701664	-0.73596771	0.00000000	19.70541285
W_TST_0327	242.31636332	0.00000000	245.84294574	0.00000000	-0.88552635	-0.46458916	0.00000000	-0.91242712	-0.40923924	0.00000000	3.52658242
W_TST_0326	242.31636332	0.00000000	241.28484118	0.00000000	-0.88552635	-0.46458916	0.00000000	-0.87701908	-0.48045555	0.00000000	1.03152214
W_TST_0325	242.31636332	0.00000000	243.49311632	0.00000000	-0.88552635	-0.46458916	0.00000000	-0.89488075	-0.44630533	0.00000000	1.17675300
W_TST_0324	242.31636332	0.00000000	238.62247560	0.00000000	-0.88552635	-0.46458916	0.00000000	-0.85375511	-0.52067477	0.00000000	3.69388772
W_TST_0323	242.31636332	0.00000000	240.50205357	0.00000000	-0.88552635	-0.46458916	0.00000000	-0.87037334	-0.49239236	0.00000000	1.81430975
W_TST_0322	242.31636332	0.00000000	241.42885944	0.00000000	-0.88552635	-0.46458916	0.00000000	-0.87822398	-0.47824956	0.00000000	0.88750388
W_TST_0321	242.31636332	0.00000000	248.05925608	0.00000000	-0.88552635	-0.46458916	0.00000000	-0.92757078	-0.37364749	0.00000000	5.74289276
W_TST_0320	242.31636332	0.00000000	251.28011375	0.00000000	-0.88552635	-0.46458916	0.00000000	-0.94709894	-0.32094173	0.00000000	8.96375043
W_TST_0319	242.31636332	0.00000000	248.31234884	0.00000000	-0.88552635	-0.46458916	0.00000000	-0.92921224	-0.36954649	0.00000000	5.99598552
W_TST_0318	242.31636332	0.00000000	249.63568024	0.00000000	-0.88552635	-0.46458916	0.00000000	-0.93749888	-0.34798830	0.00000000	7.31931692
W_TST_0317	242.31636332	0.00000000	251.47940413	0.00000000	-0.88552635	-0.46458916	0.00000000	-0.94820953	-0.31764553	0.00000000	9.16304081
W_TST_0316	242.31636332	0.00000000	253.61455748	0.00000000	-0.88552635	-0.46458916	0.00000000	-0.95938568	-0.28209771	0.00000000	11.29819416
W_TST_0315	242.31636332	0.00000000	244.80708426	0.00000000	-0.88552635	-0.46458916	0.00000000	-0.90487969	-0.42566741	0.00000000	2.49072094
W_TST_0314	242.31636332	0.00000000	242.05815158	0.00000000	-0.88552635	-0.46458916	0.00000000	-0.88342362	-0.46857519	0.00000000	0.25821174
