ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d	MSFT d
W_TST_0106	234.17138341	0.00000000	233.64864890	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.80539737	-0.59273525	0.00000000	0.52273451	0.27325137
W_TST_0107	234.17138341	0.00000000	235.68761658	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.82597648	-0.56370458	0.00000000	1.51623316	2.29896301
W_TST_0108	234.17138341	0.00000000	234.15074421	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.81056065	-0.58565471	0.00000000	0.02063921	0.00042598
W_TST_0109	234.17138341	0.00000000	234.99218573	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.81907381	-0.57368815	0.00000000	0.82080231	0.67371644
W_TST_0110	234.17138341	0.00000000	235.19906443	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.82113989	-0.57072698	0.00000000	1.02768102	1.05612828
W_TST_0111	234.17138341	0.00000000	238.92857987	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.85652463	-0.51610615	0.00000000	4.75719646	22.63091818
W_TST_0112	234.17138341	0.00000000	231.84177647	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.78630759	-0.61783523	0.00000000	2.32960694	5.42706849
W_TST_0113	234.17138341	0.00000000	233.24510544	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.80120270	-0.59839305	0.00000000	0.92627797	0.85799087
W_TST_0114	234.17138341	0.00000000	235.07577462	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.81990989	-0.57249259	0.00000000	0.90439121	0.81792346
W_TST_0115	234.17138341	0.00000000	234.10637004	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.81010683	-0.58628229	0.00000000	0.06501337	0.00422674
W_TST_0116	234.17138341	0.00000000	234.05870632	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.80961883	-0.58695601	0.00000000	0.11267710	0.01269613
W_TST_0117	234.17138341	0.00000000	233.28259840	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.80159410	-0.59786863	0.00000000	0.88878501	0.78993879
W_TST_0118	234.17138341	0.00000000	232.96804304	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.79829972	-0.60226037	0.00000000	1.20334037	1.44802805
W_TST_0119	234.17138341	0.00000000	234.34872788	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.81257951	-0.58285035	0.00000000	0.17734447	0.03145106
W_TST_0120	234.17138341	0.00000000	233.71899322	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.80612449	-0.59174599	0.00000000	0.45239019	0.20465688
W_TST_0121	234.17138341	0.00000000	233.01249505	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.79876673	-0.60164084	0.00000000	1.15888836	1.34302223
W_TST_0122	234.17138341	0.00000000	233.18358848	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.80055976	-0.59925293	0.00000000	0.98779493	0.97573883
W_TST_0123	234.17138341	0.00000000	233.52987113	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.80416686	-0.59440362	0.00000000	0.64151229	0.41153801
W_TST_0124	234.17138341	0.00000000	230.82152038	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.77518183	-0.63173819	0.00000000	3.34986303	11.22158233
W_TST_0125	234.17138341	0.00000000	235.68540061	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.82595468	-0.56373653	0.00000000	1.51401719	2.29224807
W_TST_0126	234.17138341	0.00000000	234.43803401	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.81348701	-0.58158309	0.00000000	0.26665060	0.07110254
W_TST_0127	234.17138341	0.00000000	234.11062600	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.81015037	-0.58622212	0.00000000	0.06075742	0.00369146
W_TST_0128	234.17138341	0.00000000	234.59265522	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.81505353	-0.57938566	0.00000000	0.42127181	0.17746994
W_TST_0129	234.17138341	0.00000000	234.78293552	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.81697318	-0.57667566	0.00000000	0.61155211	0.37399598
W_TST_0130	234.17138341	0.00000000	234.76443337	0.00000000	-0.81077156	-0.58536269	0.00000000	-0.81678692	-0.57693945	0.00000000	0.59304996	0.35170826
