ID s	D1.DIPDIR d	D1.DIP d	D2.DIPDIR d	D2.DIP d	T1.X d	T1.Y d	T1.Z d	T2.X d	T2.Y d	T2.Z d	ANG d
W_TST_0196	234.24453932	0.00000000	236.22327238	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.83121036	-0.55595804	0.00000000	1.97873306
W_TST_0195	234.24453932	0.00000000	234.58067289	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.81493235	-0.57955610	0.00000000	0.33613357
W_TST_0194	234.24453932	0.00000000	234.99767767	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.81912880	-0.57360964	0.00000000	0.75313835
W_TST_0193	234.24453932	0.00000000	235.70795795	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.82617656	-0.56341130	0.00000000	1.46341863
W_TST_0192	234.24453932	0.00000000	234.67340675	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.81586930	-0.57823636	0.00000000	0.42886743
W_TST_0191	234.24453932	0.00000000	234.45302856	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.81363918	-0.58137018	0.00000000	0.20848924
W_TST_0190	234.24453932	0.00000000	234.32253497	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.81231298	-0.58322177	0.00000000	0.07799565
W_TST_0189	234.24453932	0.00000000	233.53154619	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.80418424	-0.59438011	0.00000000	0.71299314
W_TST_0188	234.24453932	0.00000000	232.13012234	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.78940693	-0.61387027	0.00000000	2.11441698
W_TST_0187	234.24453932	0.00000000	235.32305484	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.82237304	-0.56894866	0.00000000	1.07851552
W_TST_0186	234.24453932	0.00000000	235.94842211	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.82853385	-0.55993898	0.00000000	1.70388279
W_TST_0185	234.24453932	0.00000000	233.49184679	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.80377221	-0.59493717	0.00000000	0.75269253
W_TST_0184	234.24453932	0.00000000	232.57735905	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.79417455	-0.60768971	0.00000000	1.66718027
W_TST_0183	234.24453932	0.00000000	233.53355361	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.80420506	-0.59435193	0.00000000	0.71098571
W_TST_0182	234.24453932	0.00000000	232.76331414	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.79614264	-0.60510900	0.00000000	1.48122518
W_TST_0181	234.24453932	0.00000000	234.35559945	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.81264941	-0.58275290	0.00000000	0.11106013
W_TST_0180	234.24453932	0.00000000	234.44873241	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.81359559	-0.58143118	0.00000000	0.20419309
W_TST_0179	234.24453932	0.00000000	235.04149364	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.81956721	-0.57298306	0.00000000	0.79695432
W_TST_0178	234.24453932	0.00000000	234.17601708	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.81081890	-0.58529712	0.00000000	0.06852224
W_TST_0177	234.24453932	0.00000000	234.25195487	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.81159392	-0.58422198	0.00000000	0.00741555
W_TST_0176	234.24453932	0.00000000	232.97025750	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.79832300	-0.60222952	0.00000000	1.27428182
W_TST_0175	234.24453932	0.00000000	232.96141675	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.79823006	-0.60235269	0.00000000	1.28312257
W_TST_0174	234.24453932	0.00000000	234.73857572	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.81652646	-0.57730801	0.00000000	0.49403640
W_TST_0173	234.24453932	0.00000000	235.87200187	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.82778627	-0.56104357	0.00000000	1.62746255
W_TST_0172	234.24453932	0.00000000	235.28298488	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.82197495	-0.56952365	0.00000000	1.03844556
W_TST_0171	234.24453932	0.00000000	232.70390275	0.00000000	-0.81151830	-0.58432701	0.00000000	-0.79551476	-0.60593421	0.00000000	1.54063657
